GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,Test.1.G,Test.1.G.1,Test.2.G,Test.2.G.1,Test.3.G,Test.3.G.1,change,label
Gm9318,123,3,5.357552005,5.32080235,0,0,0,TRUE,109,1,13,1,1,1,Up,NA
Gm9320,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,9,1,13,1,1,1,Up,NA
Gm9333,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,36,1,1,1,1,1,Up,NA
Gm9343,157,5,4.972692654,4.935942999,0,0,0,TRUE,79,3,45,1,33,1,Up,NA
Gm9347,61,3,4.345774837,4.309025182,2.00E-15,1.39E-14,1.39E-14,TRUE,1,1,59,1,1,1,Up,NA
Gm9354,47,3,3.969626351,3.932876696,1.52E-11,9.30E-11,9.26E-11,TRUE,15,1,16,1,16,1,Up,NA
Gm9369,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,10,1,10,1,1,1,Up,NA
Gm9378,759,3,7.982993575,7.94624392,0,0,0,TRUE,194,1,564,1,1,1,Up,NA
Gm9387,100,3,5.058893689,5.022144034,0,0,0,TRUE,98,1,1,1,1,1,Up,NA
Gm9435,317,3,6.723376529,6.686626875,0,0,0,TRUE,108,1,208,1,1,1,Up,NA
Gm9465,62,3,4.36923381,4.332484155,1.11E-15,7.79E-15,7.77E-15,TRUE,7,1,10,1,45,1,Up,NA
Gm9480,203,3,6.080373416,6.043623762,0,0,0,TRUE,94,1,108,1,1,1,Up,NA
Gm9516,219,3,6.189824559,6.153074904,0,0,0,TRUE,35,1,5,1,179,1,Up,NA
Gm9520,148,3,5.624490865,5.58774121,0,0,0,TRUE,14,1,133,1,1,1,Up,NA
Gm9523,46,3,3.938599455,3.901849801,2.86E-11,1.73E-10,1.72E-10,TRUE,20,1,25,1,1,1,Up,NA
Gm9569,730,3,7.926790153,7.890040498,0,0,0,TRUE,1,1,1,1,728,1,Up,NA
Gm9585,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,6,1,18,1,1,1,Up,NA
Gm9603,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,1,1,1,1,24,1,Up,NA
Gm9630,354,3,6.882643049,6.845893395,0,0,0,TRUE,332,1,21,1,1,1,Up,NA
Gm9658,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,1,1,18,1,1,1,Up,NA
Gm9687,221,3,6.202940059,6.166190404,0,0,0,TRUE,6,1,1,1,214,1,Up,NA
Gm9722,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,18,1,11,1,1,1,Up,NA
Gm9725,2237,3,9.54238704,9.505637386,0,0,0,TRUE,563,1,1673,1,1,1,Up,NA
Gm9747,112,3,5.222392421,5.185642767,0,0,0,TRUE,107,1,4,1,1,1,Up,NA
Gm9750,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,1,1,18,1,1,1,Up,NA
Gm9755,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,6,1,16,1,1,1,Up,NA
Gm9761,114,3,5.247927513,5.211177859,0,0,0,TRUE,17,1,96,1,1,1,Up,NA
Gm9774,458,3,7.254241287,7.217491633,0,0,0,TRUE,188,1,269,1,1,1,Up,NA
Gm9795,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,9,1,13,1,1,1,Up,NA
Gm9801,802,5,7.325530332,7.288780677,0,0,0,TRUE,3,1,5,3,794,1,Up,NA
Gm9847,383,3,6.996238081,6.959488426,0,0,0,TRUE,338,1,44,1,1,1,Up,NA
Gm9866,76,3,4.662965013,4.626215358,0,0,0,TRUE,39,1,36,1,1,1,Up,NA
Gm9881,58,3,4.273018494,4.23626884,1.39E-14,9.41E-14,9.38E-14,TRUE,21,1,36,1,1,1,Up,NA
Gm9889,433,3,7.173260714,7.136511059,0,0,0,TRUE,251,1,181,1,1,1,Up,NA
Gm9911,650,121,2.425432671,2.388683016,0,0,0,TRUE,648,45,1,75,1,1,Up,NA
Gm9915,114,3,5.247927513,5.211177859,0,0,0,TRUE,9,1,104,1,1,1,Up,NA
Gm9938,37,3,3.624490865,3.58774121,7.97E-09,4.31E-08,4.29E-08,TRUE,35,1,1,1,1,1,Up,NA
Gm9954,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,19,1,1,1,1,1,Up,NA
Gm9967,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,43,1,1,1,1,1,Up,NA
Gm9984,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,28,1,1,1,1,1,Up,NA
Gmfb,408,3,7.087462841,7.050713186,0,0,0,TRUE,122,1,285,1,1,1,Up,NA
Gmfg.ps,75,3,4.64385619,4.607106535,0,0,0,TRUE,24,1,50,1,1,1,Up,NA
Gmip,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,5,1,16,1,1,1,Up,NA
Gml2,142,3,5.564784619,5.528034964,0,0,0,TRUE,1,1,55,1,86,1,Up,NA
Gmnn,383,3,6.996238081,6.959488426,0,0,0,TRUE,84,1,298,1,1,1,Up,NA
Gmps,10387,142,6.192744292,6.155994637,0,0,0,TRUE,2046,1,1033,1,7308,140,Up,NA
Gna13,583,3,7.602389572,7.565639918,0,0,0,TRUE,450,1,45,1,88,1,Up,NA
Gnai2,37,3,3.624490865,3.58774121,7.97E-09,4.31E-08,4.29E-08,TRUE,22,1,14,1,1,1,Up,NA
Gnai3,63,3,4.392317423,4.355567768,5.55E-16,3.93E-15,3.92E-15,TRUE,48,1,14,1,1,1,Up,NA
Gnal,276,11,4.649092838,4.612343183,0,0,0,TRUE,73,1,202,9,1,1,Up,NA
Gnao1,203,8,4.665335917,4.628586262,0,0,0,TRUE,153,1,49,1,1,6,Up,NA
Gnaq,1696,5,8.40599236,8.369242705,0,0,0,TRUE,599,3,176,1,921,1,Up,NA
Gnas,1422,40,5.151777655,5.115028,0,0,0,TRUE,467,1,435,33,520,6,Up,NA
Gnat2,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,18,1,20,1,1,1,Up,NA
Gnb1,11516,49,7.876642229,7.839892575,0,0,0,TRUE,9006,1,2382,35,128,13,Up,NA
Gnb1l,106,3,5.142957954,5.106208299,0,0,0,TRUE,59,1,46,1,1,1,Up,NA
Gnb5,47,3,3.969626351,3.932876696,1.52E-11,9.30E-11,9.26E-11,TRUE,45,1,1,1,1,1,Up,NA
Gng12,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,33,1,1,1,1,1,Up,NA
Gng5.ps,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,15,1,9,1,1,1,Up,NA
Gngt1,59,3,4.297680549,4.260930894,7.33E-15,5.02E-14,5.00E-14,TRUE,17,1,41,1,1,1,Up,NA
Gnl3l,2433,3,9.663558104,9.626808449,0,0,0,TRUE,2087,1,345,1,1,1,Up,NA
Gnpda2,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,17,1,6,1,1,1,Up,NA
Gnptab,204,3,6.087462841,6.050713186,0,0,0,TRUE,40,1,163,1,1,1,Up,NA
Gns,192,3,6,5.963250345,0,0,0,TRUE,64,1,127,1,1,1,Up,NA
Golga3,266,5,5.733354341,5.696604686,0,0,0,TRUE,199,1,66,3,1,1,Up,NA
Golga5,2909,11,8.046875962,8.010126308,0,0,0,TRUE,214,9,107,1,2588,1,Up,NA
Golga7,159,3,5.727920455,5.6911708,0,0,0,TRUE,103,1,55,1,1,1,Up,NA
Golga7b,454,65,2.804180674,2.767431019,0,0,0,TRUE,448,1,5,25,1,39,Up,NA
Golgb1,36,3,3.584962501,3.548212846,1.48E-08,7.90E-08,7.87E-08,TRUE,34,1,1,1,1,1,Up,NA
Golim4,250,3,6.380821784,6.344072129,0,0,0,TRUE,202,1,47,1,1,1,Up,NA
Golt1b,2121,3,9.465566405,9.42881675,0,0,0,TRUE,219,1,1901,1,1,1,Up,NA
Gon4l,155,3,5.691161905,5.65441225,0,0,0,TRUE,53,1,101,1,1,1,Up,NA
Gorasp1,106,3,5.142957954,5.106208299,0,0,0,TRUE,14,1,91,1,1,1,Up,NA
Got1,63,3,4.392317423,4.355567768,5.55E-16,3.93E-15,3.92E-15,TRUE,30,1,32,1,1,1,Up,NA
Got2,386,3,7.007494537,6.970744882,0,0,0,TRUE,364,1,21,1,1,1,Up,NA
Gpam,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,16,1,8,1,1,1,Up,NA
Gpat4,37,3,3.624490865,3.58774121,7.97E-09,4.31E-08,4.29E-08,TRUE,10,1,26,1,1,1,Up,NA
Gpatch11,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,19,1,6,1,1,1,Up,NA
Gpbar1,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,7,1,22,1,1,1,Up,NA
